"","XUP","XUP_ROT","YUP","YUP_ROT","Raw_Speed_UP","Compass_Dir_UP","Vec_Rot_Speed_UP","Depth_UP","XDN","XDN_ROT","YDN","YDN_ROT","Raw_Speed_DN","Compass_Dir_DN","Vec_Rot_Speed_DN","Depth_DN","PAR","UP_Oxy","UP_Temp","DN_Oxy","DN_Temp","Wind_Speed","mean_solar_rad_kwpm2","PP","DNOff","O2_Diff","airflux"
"2018-05-28 13:40:00",-0.00451052631578948,-0.00636707333894851,-0.103352105263158,-0.0946372346400126,0.11399743833428,182.498935362192,0.100154860171866,2.10593621949787,-0.060128,-0.0527255210137666,-0.08596,-0.0804324124888253,0.109346145229335,214.972332375612,0.0997836825569812,2.66597347337819,1395.145,216.482351240702,28.7888,243.786732785667,29.0482,3.9098,0.709,32.9201054065068,235.116923661984,18.6345724212811,3.87522169062136
"2018-05-28 13:50:00",-0.0285084210526316,-0.0306849835623844,-0.102793157894737,-0.0967714804621885,0.114668198323098,195.500701508269,0.106636641448273,2.09569351893719,-0.087056,-0.071797914397972,-0.095584,-0.0871228973793717,0.134940101609871,222.326632848177,0.116860144703025,2.65300322200521,1375.5,217.200693012063,28.7929,245.489218975857,29.0408,3.7354,0.6682,35.7659126039509,235.185127757807,17.9844347457435,3.95642066571083
"2018-05-28 14:00:00",-0.0179884210526316,-0.0182736888945803,-0.0847294736842105,-0.0819041605540416,0.0891795693354402,191.986163700433,0.0862865040126253,2.09598898233847,-0.0737,-0.0570215778762547,-0.077728,-0.0709778786929771,0.114663425005651,223.476285791252,0.0958794505219424,2.65811283769411,1324.1425,218.064654040878,28.8031,245.866227508721,29.0499,3.5719,0.6323,25.1424660855867,234.048495181585,15.9838411407077,3.68754936300277
"2018-05-28 14:10:00",-0.00829763157894737,-0.0138572074800115,-0.0998452631578947,-0.0904170382999194,0.109480218505701,184.75064397368,0.0979084927916883,2.08761706010007,-0.037724,-0.0334313027749915,-0.092624,-0.0884451533830296,0.106565673635363,202.160136388509,0.0996062018699408,2.64809006508859,1269.9475,218.826027407963,28.7948,242.683858973012,29.0367,3.7175,0.5977,23.2010271787749,232.735872987872,13.909845579909,3.76637382111855
"2018-05-28 14:20:00",-0.00212394736842106,-0.0062366536258317,-0.0916010526315789,-0.0828732412630015,0.0984865507668077,181.328275308511,0.088219504492886,2.07993434730615,-0.052076,-0.047162295959143,-0.082176,-0.0784757598412987,0.100126469416876,212.362966809492,0.0938108484198956,2.63659287797361,1245.2375,218.418798049878,28.7895,238.943598221171,29.0141,3.7716,0.5692,20.727437366545,232.013993757954,13.5951957080763,3.5297137371063
"2018-05-28 14:30:00",-0.0311684210526316,-0.0290902232651799,-0.110136842105263,-0.105996251202016,0.119602897534514,195.801366012986,0.114437150318094,2.06644009188018,-0.055208,-0.0506460068594229,-0.090308,-0.0866126237903241,0.108558294055879,211.438700755961,0.102503226872152,2.62637269147814,1182.2125,218.483477092318,28.793,237.023012043982,29.0013,3.8568,0.531,24.1870939561371,231.768200520703,13.2847234283843,3.65187427352233
"2018-05-28 14:40:00",0.00986842105263164,-0.00472464035987772,-0.100242105263158,-0.0867820702867607,0.113911622763833,174.377583916292,0.0929767550770486,2.05452105954229,-0.039184,-0.0371499773126855,-0.085572,-0.0815237333898988,0.0981040522160785,204.60336511803,0.0932892034061988,2.61398995073747,1113.2445,217.385924901556,28.7837,235.329687511998,28.9972,3.4481,0.4059,22.3799786586675,231.509791377977,14.1238664764207,3.07139732505818
"2018-05-28 14:50:00",-0.0146368421052632,-0.015206322214198,-0.0780368421052632,-0.0665650792675328,0.0933342797225052,190.623154944482,0.0789064017583192,2.04348816786355,-0.0330658333333333,-0.0282055015685869,-0.0732445,-0.0701541018797051,0.0858133438305736,204.296538803555,0.0797115777177799,2.60435840398863,1062.2795,217.248520220014,28.7731,235.116923661984,28.9813,3.4962,0.2923,19.353374307445,231.852814760716,14.604294540702,2.97109543182176
"2018-05-28 15:00:00",-0.00925789473684209,-0.0152779376589023,-0.0947315789473683,-0.0874929528858991,0.103923244391942,185.581657417192,0.0932990060276431,2.03915356424139,-0.0262966666666667,-0.0236822402086319,-0.076624,-0.0732667387136296,0.0858388988249623,198.941758830268,0.0809642968719862,2.59885453710447,1044.735,217.312467966748,28.7571,235.185127757807,28.9722,3.7267,0.2217,22.4183166305043,232.742518873999,15.4300509072508,3.21549989868231
"2018-05-28 15:10:00",-0.00983684210526316,-0.0102750630944978,-0.0801105263157894,-0.0749699760506575,0.0849885261287955,187.000356715398,0.0794860916689582,2.02319402566641,-0.0485541666666666,-0.044586388367104,-0.0967833333333332,-0.0934511931439012,0.112106957640832,206.641959514346,0.106750226373095,2.58519242812832,972.485,216.038135977248,28.7564,235.256150572086,28.9748,3.9824,0.1879,25.2442945212649,231.870146915616,15.8320109383672,3.40489063965909
"2018-05-28 15:20:00",-0.00896315789473684,-0.011084688473149,-0.0849315789473684,-0.074039902687693,0.0983772392266356,186.024345972749,0.0838410466960848,2.01797256275185,-0.0607916666666667,-0.0506729730529837,-0.069675,-0.0634751834766572,0.0965749525849828,221.104804784573,0.0844042969396245,2.57831207061367,925.48225,216.444977029815,28.7421,234.048495181585,28.9429,3.8094,0.2179,15.6121707354437,228.143789591346,11.6988125615318,3.15090008688859
"2018-05-28 15:30:00",-0.0180421052631579,-0.0203808628571445,-0.0821947368421052,-0.0734272472987643,0.0946682173041276,192.380330057,0.0838782188564402,2.01876071469317,-0.0521958333333333,-0.0485737922028053,-0.0742791666666667,-0.0701782743684616,0.0917944542768165,215.09564230686,0.0862941050126097,2.57791885755223,795.89425,215.485999906244,28.7352,232.735872987872,28.9204,3.8477,0.1184,15.0427413182301,226.634044800734,11.1480448944903,3.06610527595393
"2018-05-28 15:40:00",-0.00515263157894736,-0.00667182692057872,-0.080121052631579,-0.0741281963947642,0.084901985542484,183.679657687671,0.0781266274355628,2.01087895153355,-0.0567833333333333,-0.0494818417177628,-0.0841708333333333,-0.0795984800287994,0.106122214752912,214.004392594386,0.097094808079886,2.5728075271321,687.42325,213.407127789237,28.7155,232.013993757954,28.8867,3.3267,0.0815,14.2469423610989,223.391884693707,9.98475690447052,2.59218169848998
"2018-05-28 15:50:00",-0.0230663742690058,-0.0228243335406333,-0.103680116959064,-0.0985675009195207,0.111596798073399,192.542682337961,0.10589374414599,2.00132189991157,-0.04585,-0.0413527692357775,-0.0776333333333334,-0.0725578030051373,0.0947195624276436,210.565963837331,0.0876463684663779,2.55747287241416,673.729,211.992409681855,28.7013,231.768200520703,28.8759,3.3581,0.0801,12.3674757675741,220.26363077766,8.27122109580489,2.60074019546661
"2018-05-28 16:00:00",0.014527485380117,0.00464716575345579,-0.0914485380116959,-0.0794304895717073,0.100011422430584,170.973439116813,0.0832052463201588,1.9929470110195,-0.0720708333333333,-0.0616433977907029,-0.0715083333333333,-0.0634423251800752,0.102949935340037,225.224466455725,0.0894552314714701,2.55511360470978,518.61075,211.308173948372,28.6848,231.509791377977,28.8494,3.446,0.0867,7.09983093719752,217.195911804066,5.88773785569387,2.53090112331796
"2018-05-28 16:10:00",-0.0162894736842105,-0.0138402205210101,-0.0693947368421052,-0.0699619173240394,0.0859791459313215,193.210239913723,0.0711250980895074,1.99314403019905,-0.0675041666666667,-0.0529777231781811,-0.0808083333333333,-0.0733974236289498,0.113872927283361,219.874081302419,0.0970137016115329,2.5509848378863,488.816,210.288736014751,28.6645,231.852814760716,28.8243,3.5822,0.0663,1.84387866275187,213.017844145275,2.72910813052459,2.55945879251122
"2018-05-28 16:20:00",-0.0143444444444444,-0.0136328032937441,-0.0767888888888889,-0.0721462962748566,0.0834395689573672,190.581107302951,0.0776274893593958,1.97609765385221,-0.0773875,-0.0567169816195506,-0.0697833333333334,-0.0613307804706763,0.11221697896424,227.957784140665,0.0893600486422528,2.53584531987365,412.242,208.715345490343,28.6561,232.742518873999,28.8131,3.2758,0.0597,-1.09922793314806,209.50446882534,0.789123334997328,2.34312100127417
"2018-05-28 16:30:00",-0.0111444444444444,-0.0125316669157966,-0.0794388888888888,-0.0710214808439611,0.0894800551337286,187.98587972201,0.079226107522652,1.97954652769013,-0.0930291666666666,-0.0753293850033627,-0.0769958333333333,-0.0647769769253558,0.122581293058498,230.387053463995,0.100830577392191,2.5413506828061,320.90975,207.322462341396,28.6319,231.870146915616,28.7849,3.2999,0.0435,-4.50342734765097,206.030393388694,-1.29206895270201,2.29022468548689
"2018-05-28 16:40:00",-0.00695409356725147,-0.0092598793365492,-0.0713573099415205,-0.0651598627076636,0.0780819596796273,185.566156708294,0.0702725151167021,1.988808677494,-0.0703083333333333,-0.0488142080409123,-0.0583874999999999,-0.0513129891258654,0.0995680160289431,230.29209071142,0.0763924110145817,2.54823223429927,273.92325,205.501139133696,28.6161,230.117009408493,28.7574,2.7751,0.0365,-4.56295791951191,203.479297596499,-2.02184153719679,1.75843058237111
"2018-05-28 16:50:00",0.000766374269005844,-0.000275299976471136,-0.0863230994152047,-0.0798943319935333,0.0888842638391703,179.491342877886,0.0823271244707822,1.98575406642621,-0.0554208333333333,-0.0500861246964909,-0.0860333333333334,-0.0809253940647621,0.106059340664849,212.788768315261,0.098477569247441,2.54449649690673,210.6235,203.675424245265,28.6102,228.143789591346,28.7254,2.4421,0.0387,-7.68620402877598,200.117435802601,-3.55798844266451,1.57676951666308
"2018-05-28 17:00:00",-0.0120555555555555,-0.0141621057925348,-0.0743277777777778,-0.0704202001573167,0.0829793505154793,189.212830956906,0.074604710758294,1.98309375274827,-0.0519583333333333,-0.0443804481465912,-0.0765125000000001,-0.0717723761104424,0.0975591310326537,214.179756972076,0.0883604140245131,2.54508643464101,141.26725,201.864679823739,28.5992,226.634044800734,28.7019,2.7849,0.0536,-9.60411728821064,196.641565737966,-5.22311408577309,1.52808558580244
"2018-05-28 17:10:00",0.00601666666666666,-0.00150265260751423,-0.0953280701754388,-0.0839613971267015,0.104140940067869,176.388545895004,0.0894035839275751,1.98861158369129,-0.0693875,-0.05646814278112,-0.0645375,-0.0554458463958169,0.0978740109827309,227.074020103546,0.0820044596628463,2.54587287185168,73.2398,199.836895274705,28.5918,223.391884693707,28.6662,2.546,0.0346,-11.0962731529844,193.703402440706,-6.1334928339991,1.25743405525945
"2018-05-28 17:20:00",-0.0449333333333333,-0.0383933642130312,-0.0694222222222222,-0.0650241546905676,0.0878934766612443,212.912846847037,0.0795260364570976,1.97954650855715,-0.0875416666666667,-0.0610989003236815,-0.0630083333333333,-0.0528016358580535,0.114739095763635,234.255453095887,0.0858498748930423,2.54026931575617,33.240425,198.343137852366,28.5785,220.26363077766,28.6267,1.9055,0.0156,-16.2156716897047,188.517878375834,-9.8252594765319,0.909939142414153
"2018-05-28 17:30:00",0.0120111111111111,-0.00316524302354546,-0.0699222222222222,-0.0644373261694829,0.0859913925596434,170.252964098548,0.0633552447528914,1.98240402697071,-0.0750166666666666,-0.0627669041092557,-0.0779916666666666,-0.0695769091651619,0.111570948531445,223.88611639645,0.0965165522825055,2.54164563449599,13.63608,197.229911244453,28.5842,217.195911804066,28.5949,1.6738,0.0065,-17.8190624203403,186.109132805021,-11.1207784394315,0.722799003354163
"2018-05-28 17:40:00",-0.00148333333333333,-0.00863776412327821,-0.05295,-0.0444245293744824,0.0671729206825469,181.604655648695,0.0510700215788309,1.97885674840882,-0.0924041666666667,-0.0744747097435823,-0.0815333333333333,-0.0701092628387513,0.126575901722973,228.576248894734,0.104987077914482,2.53840139214805,4.182185,196.411756203513,28.5818,213.017844145275,28.5591,1.1309,0.0024,-20.8595222612118,183.039233934677,-13.3725222688353,0.499707713997776
"2018-05-28 17:50:00",-0.0233944444444444,-0.0192351962412987,-0.0676222222222221,-0.0644447530353195,0.0831505245713161,199.083467627385,0.0715073263129436,1.9753094133264,-0.0639583333333333,-0.0502887043245235,-0.0616916666666666,-0.0558430987293938,0.093915729669057,226.03347667914,0.0776956410150736,2.53535374763451,1.8324975,194.730093287081,28.5745,209.50446882534,28.5229,0.7741,0.001,-20.2039487928588,180.567374261095,-14.1627190259854,0.329883931825185
"2018-05-28 18:00:00",0.00482777777777778,-0.00376209256811746,-0.0760833333333333,-0.0634860269482527,0.088425468206908,176.369231909436,0.0713473480028102,1.97777276974454,-0.0513083333333334,-0.0488858999588865,-0.0890375000000001,-0.0860583644604043,0.104012983725535,209.952925823203,0.10014808950171,2.5304381201063,1.5931675,193.736031158197,28.5602,206.030393388694,28.4947,0.4404,0.001,-23.6260793217884,179.429645150708,-14.3063860074891,0.223659220330457
"2018-05-28 18:10:00",0.00296666666666666,-0.00656853282535805,-0.0448222222222222,-0.0438322773989074,0.0638066242375997,176.21326406502,0.0419963349558983,1.97353573599726,-0.0475458333333333,-0.0403542247080881,-0.0588375,-0.0537718604295789,0.0795605980706391,218.94123539391,0.0701676373120531,2.52847184103809,1.58677,194.752127476717,28.5576,203.479297596499,28.471,0.6885,0.001,-18.652787115113,177.608776901475,-17.143350575242,0.157412449907842
"2018-05-28 18:20:00",-0.00050000000000001,-0.00474189252854952,-0.0675277777777777,-0.0604244068093907,0.0739368845371498,180.424230824505,0.0647233209765544,1.97225468352186,-0.0422875,-0.032104117104522,-0.0452166666666667,-0.040963200968562,0.0674780225110667,223.082762777546,0.0556045817386499,2.52974991410888,1.5964425,194.227495468467,28.5483,200.117435802601,28.4578,0.468,0.001,-19.9109392720714,176.421625547361,-17.8058699211053,0.0757179125352595
"2018-05-28 18:30:00",0.00117222222222222,-0.008053180395426,-0.04315,-0.0424311002924518,0.0621058295033114,178.443873188837,0.0409218256643497,1.97353571157418,-0.0479583333333333,-0.0423619184625763,-0.0573708333333333,-0.0523302083115965,0.0765336305166016,219.893457987451,0.0688856603282708,2.5292583389704,1.6095625,193.967107319208,28.5412,196.641565737966,28.4293,0.5793,0.001,-17.762006253975,177.157774539464,-16.8093327797437,-0.00274654223783623
"2018-05-28 18:40:00",-0.0298888888888889,-0.0272688906812136,-0.0700277777777778,-0.0655718903828202,0.0813963653131493,203.113504602349,0.0757065623032665,1.97984211370481,-0.0548791666666667,-0.0393948974372336,-0.0426333333333333,-0.0371684291118719,0.0738667727842767,232.157857822325,0.0568155747841029,2.53594361469507,1.6143075,193.047572504532,28.5253,193.703402440706,28.4083,0.6985,0.001,-17.7339218032448,178.44572553767,-14.6018469668616,-0.0911822040138621
"2018-05-28 18:50:00",-0.0289833333333333,-0.0286981642873559,-0.0771222222222223,-0.074423362246182,0.0851989235057653,200.596742387769,0.0822262544564569,1.98496588137327,-0.0357416666666667,-0.0265941632689591,-0.0575458333333333,-0.0511761565924361,0.0780509717565632,211.844379542379,0.0654812060473025,2.53958111632108,1.616545,194.129628414276,28.5361,191.017900537263,28.4047,0.4855,0.001,-19.7107770555674,179.627543224472,-14.5020851898042,-0.128184396735521
"2018-05-28 19:00:00",-0.00908040935672513,-0.00816790923662216,-0.0683464912280702,-0.0638921911910308,0.0732803576413516,187.567908523853,0.0680149294223871,1.99166605438931,-0.0358583333333333,-0.0267587842157969,-0.031575,-0.027369467168196,0.0509422188208958,228.634517842304,0.0406792846162597,2.54911696171929,1.6273375,194.212004656541,28.55,188.517878375834,28.3972,0.753,0.001,-13.6222886196656,180.334132717857,-13.8778719386842,-0.165259617717886
"2018-05-28 19:10:00",-0.00454970760233918,-0.00845820564211563,-0.071901461988304,-0.0651463170965979,0.0785038753052218,183.620676836725,0.0700899158932942,1.99954846027273,-0.0260666666666667,-0.0174787689515266,-0.0478041666666667,-0.0449331826275535,0.0639973500966367,208.602761368212,0.0533365076649306,2.55855416282625,1.6380975,194.499224170261,28.5459,186.109132805021,28.3965,0.912,0.001,-16.1665432544344,180.220050356974,-14.2791738132871,-0.228322000739911
"2018-05-28 19:20:00",-0.0323421052631579,-0.0311678422704188,-0.0657315789473684,-0.0626589406691562,0.0830337420264914,206.198707779214,0.0723153379684299,2.01679029358195,-0.0387291666666667,-0.0341840821584093,-0.0498083333333333,-0.0459440589943125,0.0653205485140587,217.867350866106,0.0589552584457853,2.57162794610649,1.6508025,196.23276064129,28.5676,183.039233934677,28.389,0.6092,0.001,-20.54131686387,179.386682744518,-16.846077896772,-0.248500709796448
"2018-05-28 19:30:00",-0.0100210526315789,-0.0109139991104634,-0.127105263157895,-0.121388005048641,0.130444230476405,184.507907741812,0.124481240015191,2.02526293730172,-0.0569416666666666,-0.0484241738031662,-0.0700500000000001,-0.0649225741222453,0.0939621569083615,219.106686748513,0.0836372801748238,2.57831206105949,NA,196.641248671792,28.571,180.895417439468,28.3841,1.0662,0.001,-24.9162931978615,183.609415236416,-13.0318334353761,-0.382488007265599
"2018-05-28 19:40:00",-0.00161578947368422,-0.00588294292135144,-0.0633894736842105,-0.0529296200721296,0.0755321080570619,181.460145797222,0.0610920663518417,2.03816847985893,-0.0384563333333333,-0.0350892317915592,-0.0588693333333334,-0.0523033847898734,0.0777290965300789,213.154537409337,0.0675405671042278,2.59374358131268,NA,197.945199699981,28.5652,180.567374261095,28.3805,1.0747,0.001,-16.060068760227,184.782027634147,-13.1631720658339,-0.288177731330852
"2018-05-28 19:50:00",0.0108315789473684,-0.00226420423144072,-0.0742157894736842,-0.0662165028203109,0.086123626190482,171.696472733788,0.0678060653655007,2.05767334101467,-0.020636,-0.0191323643674538,-0.045472,-0.0413361097030112,0.0570595142091912,204.409389575245,0.0495184723365095,2.61133642559544,NA,197.853147852991,28.5784,179.429645150708,28.3822,0.5202,0.001,-13.9929962220171,185.059434313617,-12.7937135393736,-0.269769999229485
"2018-05-28 20:00:00",0.0116578947368421,0.00550417979389201,-0.0811894736842106,-0.0674638762794078,0.090117215847388,171.828822409086,0.0742334413977187,2.06378056585555,0.009368,-0.00207820726314021,-0.022796,-0.0173508922522646,0.0381085045770181,157.659823316445,0.0190609851484731,2.61664346334198,NA,198.414034470904,28.5841,177.608776901475,28.3783,0.5338,0.001,-11.0062783906983,185.059434313617,-13.3546001572871,-0.265010078645048
"2018-05-28 20:10:00",0.00592631578947367,0.00422738117514808,-0.0717789473684211,-0.0657782983722652,0.0757207829588292,175.280169305639,0.0669098618010649,2.06309102366568,0.027752,0.00836629824229672,-0.042068,-0.0277886021288011,0.057485338663623,146.587410017349,0.0321159290769789,2.6210658624035,NA,198.897077161073,28.5894,175.29847243843,28.3589,0.7604,0.001,-20.3534599865516,176.48116685863,-22.4159103024428,-0.321581410422995
"2018-05-28 20:20:00",0.0175157894736842,0.00645951541265904,-0.0797315789473683,-0.0626413848475502,0.09222569331341,167.609826657232,0.0711265670772205,2.06772068463434,0.014304,0.00669682560096624,-0.0469,-0.0379218217486732,0.0533914440850006,163.038852941302,0.0406686082979278,2.62155726498584,NA,197.902831426964,28.5851,176.421625547361,28.3565,0.6723,0.001,-19.8486019343537,178.728539974599,-19.1742914523649,-0.33122062859783
"2018-05-28 20:30:00",0.0065578947368421,-0.00275131213297171,-0.0738631578947368,-0.0627258294947798,0.0837769034749417,174.926333107649,0.0687183464310667,2.07087260238678,-0.002864,-0.00394787215289488,-0.042184,-0.0451285270829999,0.054070775040904,183.884024189864,0.0411781124255659,2.62430897122682,NA,197.484040408776,28.5828,177.157774539464,28.3608,0.5453,0.001,-16.2544918390106,181.529761631159,-15.9542787776162,-0.314333710963725
"2018-05-28 20:40:00",0.00936315789473685,0.00415028607038038,-0.0829368421052631,-0.0719867262605439,0.0894392856332312,173.558863135615,0.0765753742449928,2.08535175107527,-0.006708,-0.00738648860826278,-0.051732,-0.0490977593252163,0.058688600468616,187.388221611354,0.0514327870649803,2.63836167171031,NA,196.786980436277,28.5801,178.44572553767,28.3697,0.4402,0.001,-19.320745060308,180.749207944685,-16.037772491592,-0.318773445180916
"2018-05-28 20:50:00",-0.00165263157894736,-0.00670420043845447,-0.0755263157894737,-0.0678183186653954,0.0826889016980358,181.253519438339,0.0727093577824015,2.09076890938075,-0.001972,-0.00564634726325762,-0.066336,-0.0593415181982811,0.0740430370484959,181.702755824355,0.0640139893620667,2.64425773947434,NA,195.925272673292,28.5743,179.627543224472,28.3696,0.6191,0.001,-21.1689338671011,179.771220482698,-16.1540521905943,-0.33159306637689
"2018-05-28 21:00:00",0.0136078947368421,-8.80828200213426e-05,-0.068975,-0.0577443708045629,0.0824896896701324,168.839590926311,0.0619825572910094,2.10002696087759,-0.019992,-0.0196317921384267,-0.057372,-0.053915368700649,0.0647909954964206,199.211538389426,0.0607102115707171,2.65054670742545,NA,194.959194324645,28.5585,180.334132717857,28.3782,0.5393,0.001,-17.987578325372,179.773981575484,-15.185212749161,-0.316108110660084
"2018-05-28 21:10:00",0.0235623684210526,0.00286206813940219,-0.0676289473684211,-0.0598052008629005,0.0850439152724906,160.79132848373,0.057784914352838,2.10731503597034,0.007644,-0.000427359366852945,-0.043064,-0.0345170792837233,0.0537273961866128,169.934650051257,0.038947418778078,2.66656301058707,NA,195.441047877992,28.551,180.220050356974,28.3849,0.5845,0.001,-13.7758476607556,180.409850377743,-15.0311975002498,-0.277824187782666
"2018-05-28 21:20:00",-0.002895,0.00183213803034848,-0.061045,-0.0601566799768112,0.0796128106020039,182.715162545931,0.0592240399721799,2.12445088619638,0.0364,0.00381522248887525,-0.032704,-0.0198782271541224,0.0588258421138114,131.938475019676,0.0206326608614345,2.68031836485297,NA,195.231584786549,28.5384,179.386682744518,28.3916,0.647,0.001,-11.1419365266202,180.037694749464,-15.1938900370854,-0.274993986371685
"2018-05-28 21:30:00",0.01451,-0.0015588552227849,-0.068175,-0.05558089792933,0.0835927988820375,167.984758129615,0.0609537634350805,2.12888242586492,0.0472,0.0118831520333965,-0.035384,-0.0164413148112447,0.0622819506379286,126.857465343932,0.0200379432400656,2.68601688191975,NA,195.028796331021,28.526,181.400664490509,28.3932,0.6577,0.001,11.2724300744694,209.50446882534,14.4756724943196,-0.246867106920949
"2018-05-28 21:40:00",0.02027,0.00803577414296702,-0.076055,-0.0623580670951727,0.0862188731327326,165.076554195667,0.0668053839235592,2.13439711794958,0.0505418461538462,0.0114138608901527,-0.0381073846153846,-0.0185548069105889,0.0679591845736288,127.015449707954,0.0216652676588375,2.69387653681021,NA,194.990825207825,28.5284,183.609415236416,28.4039,0.4614,0.001,-9.75439202468736,183.039233934677,-11.9515912731479,-0.208953432961739
"2018-05-28 21:50:00",0.019655,-0.00209003080772735,-0.054945,-0.044100322942556,0.0729282226055432,160.316785179271,0.0467975990970247,2.13774523971409,0.043916,0.00928475175074681,-0.032832,-0.0140456457341344,0.0587365705528365,126.782123313802,0.0185576021658875,2.69191169861618,NA,194.375839896244,28.5201,184.782027634147,28.4192,0.5649,0.001,-8.20801746799321,180.895417439468,-13.4804224567756,-0.176570929743923
"2018-05-28 22:00:00",0.020235,0.00390032575618104,-0.08686,-0.0751693887816734,0.100821579211114,166.886206253442,0.0771484898336849,2.15025111801543,0.0627281538461538,-0.00717353902115691,-0.0122093846153846,-0.00505662825992663,0.0674517381003466,101.014316306914,-0.00666404444933161,2.70370079160931,NA,194.067472185762,28.5186,185.059434313617,28.4293,0.5621,0.001,-8.12796657678172,180.567374261095,-13.5000979246665,-0.182344427007988
