"","XUP","XUP_ROT","YUP","YUP_ROT","Raw_Speed_UP","Compass_Dir_UP","Vec_Rot_Speed_UP","Depth_UP","XDN","XDN_ROT","YDN","YDN_ROT","Raw_Speed_DN","Compass_Dir_DN","Vec_Rot_Speed_DN","Depth_DN","PAR","UP_Oxy","UP_Temp","DN_Oxy","DN_Temp","Wind_Speed","mean_solar_rad_kwpm2","PP","DNOff","O2_Diff","airflux"
"2018-05-28 22:00:00",0.0181766666666667,0.00293879953965723,-0.0747191666666667,-0.0652209053270359,0.0897005488156967,166.327437307643,0.0661399515795387,2.15633965995115,0.072308641025641,-0.00975276325680697,-0.0148645897435897,-0.00890244777081831,0.0799504894651104,101.616542029686,-0.0069259224868672,2.71329527780361,NA,193.267768688668,28.5062,180.458489323977,28.39295,0.805083333333333,0.001,-6.70904196654724,179.505410145965,-13.7623585427031,-0.239476967735697
"2018-05-28 23:00:00",0.0014225,-0.00573904420536422,-0.0979875,-0.0886348377815831,0.10806129310583,179.168286531129,0.0932900136428606,2.16790920449854,-0.00416858974358975,-0.0133236674519771,-0.0624416666666667,-0.0529412845287015,0.0762289634344045,183.819384177979,0.0609320405492783,2.723920947412,NA,192.025493780861,28.4874666666667,179.966569992631,28.3763333333333,0.728233333333333,0.001,-19.4826646503321,178.862269807456,-13.1632239734057,-0.439158406905535
"2018-05-29 00:00:00",-0.0193238888888889,-0.0198239996863195,-0.111521904761905,-0.104350196564673,0.121048665417543,189.830284647499,0.112298686309683,2.1758845059708,-0.0733782051282051,-0.059624280152819,-0.0799916666666667,-0.0736479141927789,0.114456954313442,222.530878544088,0.0979501220097623,2.72958559484867,NA,191.116153743984,28.4419666666667,180.074423567471,28.3387833333333,1.02111666666667,0.001,-23.8269856737265,179.574428547378,-11.541725196606,-0.563852082901374
"2018-05-29 01:00:00",-0.0358533333333333,-0.0339121753808077,-0.1069225,-0.102552648243918,0.121017663504656,198.53737136328,0.11273299544423,2.15740622250164,-0.0990329743589743,-0.07884865741199,-0.0860875384615385,-0.0737973706244004,0.135445453012224,229.000168939868,0.111280361723821,2.71044622176695,NA,191.070900915682,28.42845,179.13338719393,28.2667833333333,0.8724,0.001,-26.1327936325486,179.218104062516,-11.8527968531663,-0.601599621890251
"2018-05-29 02:00:00",-0.0153756140350877,-0.0163298884219775,-0.090296052631579,-0.0833581328872467,0.100534315940404,189.663638127537,0.0908459391088175,2.11237016895797,-0.0869926666666667,-0.0695584934449684,-0.07995,-0.0700079282647346,0.122630477879995,227.415655386374,0.101890759255946,2.66394245288012,NA,191.864413791487,28.4714833333333,179.398556925305,28.2373,1.3801,0.001,-24.2830279491682,178.888706955321,-12.9757068361663,-0.592301462686113
"2018-05-29 03:00:00",0.00250087719298246,-0.00224801104439205,-0.0854201754385965,-0.0766782404523027,0.0944947253865533,178.323009882006,0.0809565344064287,2.07310518264969,-0.0349370833333333,-0.0305347155465181,-0.0654935,-0.0609395719842646,0.0811015114093259,208.077401935608,0.0728463600908388,2.62622518142912,NA,191.118287340875,28.4282833333333,178.977076468121,28.2564333333333,1.30056666666667,0.001,-20.6602302001503,176.83834735909,-14.2799399817855,-0.576282325296221
"2018-05-29 04:00:00",-0.0185745614035088,-0.0156270994580047,-0.072671052631579,-0.0657435840748529,0.0877875485021539,194.337707585061,0.0749263494481281,2.03565592888629,-0.0255581666666667,-0.0201068010483612,-0.0470207222222222,-0.040602133811414,0.0665289748561576,208.526341544968,0.0524386250058347,2.5913514958018,1.83122875,189.23234433923,28.3931666666667,177.711805286933,28.2519,1.0279,0.001,-17.4460549619844,174.186346824558,-15.0459975146718,-0.573749507437673
"2018-05-29 05:00:00",-0.017417007797271,-0.0170771897075999,-0.0694351364522417,-0.0644410829908632,0.0802704743885735,194.081452799503,0.0714933914953986,2.00427769735474,-0.0172805555555556,-0.0154098847464045,-0.0348194444444444,-0.033673617742018,0.0508690979819438,206.39476283101,0.0383503457836172,2.55952074413314,1.84231583333333,189.454243233952,28.3624333333333,176.619344707142,28.1917,0.883833333333333,0.001,-6.77781096868543,183.213250833421,-6.24099240053155,-0.545930339335564
"2018-05-29 06:00:00",-0.0135984892787524,-0.0130841032871917,-0.060366081871345,-0.0544916483918392,0.0741895803230959,192.694946279305,0.0617041847027535,2.00099347882958,-0.0124868055555556,-0.00787372709034958,-0.0253527777777778,-0.0302104359677719,0.0488070176469507,206.221269265473,0.0278957705747893,2.55771859246924,42.3966208333333,191.742145342417,28.3520666666667,174.000704770242,28.1465666666667,1.24758333333333,0.00766666666666667,16.9490048313921,212.621168245862,20.8790229034451,-0.565098497909717
"2018-05-29 07:00:00",-0.00938684210526315,-0.0134988413368796,-0.0719938596491228,-0.0652055831952941,0.084900629807553,187.428542834644,0.0715925174583003,2.03852929550402,-0.0235922222222222,-0.0198251689612132,-0.0460064166666667,-0.0433335243469117,0.0628287683634829,207.148881013253,0.050893853256666,2.59295691255665,373.92875,199.636401363627,28.3887833333333,178.06749547782,28.1777166666667,1.30851666666667,0.116216666666667,27.3218653440309,223.23718570299,23.6007843393629,-0.334486586679963
"2018-05-29 08:00:00",-0.00940372807017544,-0.0120346118553537,-0.0855099122807018,-0.0801628930610685,0.0944069613583618,186.275734543946,0.0845229198655354,2.09707170581982,-0.0201206666666667,-0.0150054724541206,-0.0477986666666667,-0.0448303599201729,0.0615939414139971,202.828473734245,0.0515928058548252,2.65210181577042,809.119291666667,209.103630695668,28.4997833333333,194.003622299457,28.3128666666667,1.19435,0.256316666666667,26.9681236144665,230.158606635135,21.0549759394664,0.299367777485183
"2018-05-29 09:00:00",-0.00702,-0.0103875614699432,-0.0822025,-0.0740722651289779,0.0919169507856863,184.881151344512,0.0806630911372541,2.14844537531908,-0.0286270256410256,-0.0261119693023392,-0.0592690769230769,-0.0544988114085353,0.0730448179347134,205.780590783652,0.0650490323914105,2.70530473872012,1212.19004166667,215.227169797071,28.6111,218.24799352851,28.5526166666667,1.53236666666667,0.4687,30.7521330366185,237.247370864694,22.0202010676236,1.15839219911078
"2018-05-29 10:00:00",-0.00356642857142856,-0.00658026922501106,-0.100359047619048,-0.0901027440455221,0.109724523408123,182.035245999428,0.0970165574450971,2.19719974476469,-0.0131846153846154,-0.012969611331644,-0.0528717948717949,-0.0468836347072028,0.0634708347163062,194.002240794333,0.0544163573795091,2.75458330863073,1449.73333333333,219.032782908307,28.66855,231.351372375893,28.778,1.99971666666667,0.608816666666667,29.812199660083,240.084186525187,21.0514036168799,1.92160547348832
"2018-05-29 11:00:00",-0.0108050793650794,-0.0132857171940916,-0.113370119047619,-0.105730320404917,0.120770361084088,185.44430125811,0.111575483592596,2.21213107526017,-0.0484884615384616,-0.0432839738918281,-0.0844435897435898,-0.0795668557358459,0.102638698130757,209.864928395784,0.0949304605565888,2.77024873719457,1536.63625,220.84923120195,28.7074,237.887700991394,28.9212666666667,3.4692,0.6732,41.1210069118046,241.976501686185,21.1272704842345,3.45604125948294
"2018-05-29 12:00:00",-0.00354722222222222,-0.0057050542831178,-0.109955119047619,-0.101557889485029,0.115339270366992,181.847757505261,0.106187710808837,2.19462335566884,-0.0357980769230769,-0.0319297427202167,-0.0747307692307692,-0.0703878749095427,0.089725968502246,205.595692042261,0.081931734759299,2.75237321196265,1562.309,222.158955637852,28.7387166666667,241.093557612735,28.98975,3.98191666666667,0.70555,32.1944541208436,241.191104150588,19.0321485127352,3.9983679323229
"2018-05-29 13:00:00",-0.00977833333333333,-0.0123334832878331,-0.1230175,-0.11503695456058,0.1294542110607,184.544733351998,0.120501128407265,2.15453400878041,-0.0429415128205128,-0.0372957261752333,-0.076270358974359,-0.0717970019723563,0.0937111864838308,209.380253005398,0.0854925902591661,2.71015124552822,1428.15583333333,222.672910546492,28.74325,241.884252319387,28.99895,3.99066666666667,0.658416666666667,31.2879192312521,240.144455017521,17.4715444710286,4.1935882237838
"2018-05-29 14:00:00",-0.0126271929824561,-0.0137139701994584,-0.0924351315789474,-0.0861130913309469,0.102032440312166,187.778798096162,0.0920879899438959,2.09872985431291,-0.0796626666666667,-0.0657342772753437,-0.0865766666666667,-0.0785978100942185,0.122909446137374,222.618404502493,0.106084787544996,2.65441121735944,1225.31575,220.912637899244,28.7136166666667,240.322834591048,28.9334833333333,3.4348,0.51865,27.1451423851859,236.562138542011,15.649500642767,3.49518471780915
"2018-05-29 15:00:00",-0.00991140350877193,-0.011401406047855,-0.0797464912280701,-0.072928064730681,0.0886508083043585,187.084754983558,0.0791597628271869,2.0431593119347,-0.0274370833333333,-0.0277174865258698,-0.0527603888888889,-0.0455793047072184,0.0768869593136703,207.475868626406,0.0584768376052094,2.60245783751035,842.432333333333,215.144967393795,28.66985,238.45843728321,28.8557833333333,2.6099,0.20565,5.61776968217377,220.13070098118,4.98573358738458,2.31714949845518
"2018-05-29 16:00:00",-0.0151095029239766,-0.0170556573127297,-0.0809079434697855,-0.0741443206558117,0.0904778482027809,190.578099215052,0.081790242298909,2.00230691539247,-0.0558131944444445,-0.0421462438873775,-0.0596770833333333,-0.0545133725638408,0.092215429055154,223.083804210984,0.0733876772782636,2.56091304509691,375.807375,209.075398332187,28.6039333333333,231.422976111802,28.7137666666667,2.53018333333333,0.0398333333333333,-9.94694992123976,203.599890834798,-5.4755074973896,1.8263265588939
"2018-05-29 17:00:00",-0.0134240740740741,-0.013235230855283,-0.0725509259259259,-0.0660191403873,0.0818239205326088,190.482861968734,0.0733056149667475,1.98330723768854,-0.0916152777777778,-0.0675879509735746,-0.0727625,-0.0628953973154957,0.123564548649995,231.542765816121,0.0963688394876639,2.54103936439341,42.5520733333333,199.89534332875,28.51675,216.84538885207,28.5267833333333,1.25356666666667,0.0084,-16.9174199817992,189.846257348409,-10.0490859803403,0.753895619950009
"2018-05-29 18:00:00",-0.0238301169590643,-0.0222036769559332,-0.0750715399610137,-0.0697989302037258,0.0875090613613291,197.611109347154,0.0787585226179498,1.98447316999289,-0.0677118055555556,-0.0540113073938132,-0.0702847222222222,-0.0640137189876311,0.10348753742299,223.931855793354,0.0870106299791148,2.54200607185885,2.09985875,196.923834562577,28.478,198.110362002328,28.37815,0.671183333333333,0.001,-26.6703638610134,180.001787783265,-16.9220467793119,0.097404806474129
"2018-05-29 19:00:00",-0.0173183723196881,-0.0155248482308076,-0.0644594541910331,-0.0615277223140395,0.0786204100325584,195.038567818434,0.066706284656772,2.01199543886717,-0.0552368055555555,-0.0423195832514439,-0.0587618055555556,-0.0522704420083214,0.0882612567240448,223.228896898286,0.072343872985434,2.56902300782807,2.14320083333333,196.883245176782,28.4733833333333,183.8949723808,28.2951333333333,1.04753333333333,0.001,-24.6736193288759,178.055375153103,-18.8278700236793,-0.256015125593755
"2018-05-29 20:00:00",-0.0113824561403509,-0.0139679807339082,-0.0684201754385965,-0.061411110018152,0.0851610281752813,189.445287242955,0.0687584473172684,2.05289528908472,-0.0393453611111111,-0.0333803419057385,-0.0527609444444444,-0.0478077983294232,0.0736247927324377,216.71295805307,0.0619590123150896,2.60738834583368,NA,195.731290887972,28.4683666666667,178.806276590973,28.27405,1.13481666666667,0.001,-19.8906141245192,179.61920122281,-16.1120896651623,-0.400233872763983
"2018-05-29 21:00:00",-0.00147881578947368,-0.00694474294355294,-0.0841934210526316,-0.0755264916443345,0.0931921131952268,181.00626852817,0.0809469329579243,2.10882455927061,-0.0352706666666667,-0.0362407855233338,-0.0580886666666667,-0.0514406650555811,0.0835766758498594,211.265567670603,0.0658626130751332,2.66246819150416,NA,195.540179594558,28.4875,177.145599470361,28.27595,0.8332,0.001,-18.7615625280785,182.29987135108,-13.2403082434785,-0.434450890790002
"2018-05-29 22:00:00",-0.0144716666666667,-0.0146123987813876,-0.081485,-0.0754198218409057,0.0905385594605065,190.070676547747,0.0821555989323882,2.15254862103556,-0.0120910256410256,-0.0116253016976991,-0.0494460256410256,-0.0437342540941061,0.0605359883426846,193.740881733289,0.0508205432738657,2.70641854429954,NA,196.578625617226,28.4891833333333,179.856569038383,28.3004833333333,1.1004,0.001,-15.4652131159541,184.445963923025,-12.1326616942012,-0.349267767776935
"2018-05-29 23:00:00",-0.0103191666666667,-0.0120618468632265,-0.120045833333333,-0.11278946971174,0.126001066950135,184.91308056562,0.117817433798987,2.17734498085826,-0.0285410256410256,-0.0274241535140324,-0.0668826923076923,-0.0624436305816821,0.0804752605745436,203.10952299296,0.072304825036254,2.72963459993708,NA,196.571621924287,28.4822333333333,182.942819604024,28.3425333333333,2.17758333333333,0.001,-21.9133199933549,184.668260705202,-11.9033612190854,-0.402841071981741
"2018-05-30 00:00:00",-0.0103727777777778,-0.013557400184708,-0.118371944444444,-0.109769144023184,0.126636022722347,185.007961553696,0.116232360263413,2.18801101552402,-0.0293160256410256,-0.0239486210860871,-0.0568224358974359,-0.0520386764143394,0.0722592849341007,207.290268946351,0.0629107420416105,2.73937549953303,NA,196.54837789341,28.46485,184.514048239778,28.3530666666667,1.07853333333333,0.001,-18.796038591832,185.700883064322,-10.8474948290875,-0.271750382385314
"2018-05-30 01:00:00",-0.0108525,-0.0107367576510376,-0.120769166666667,-0.113267152721522,0.127856821525991,185.134893454081,0.11866509248048,2.16695738080146,-0.0282153846153846,-0.0268637458190748,-0.072049358974359,-0.0682776024535219,0.0818781930902416,201.385900989961,0.0771505247274271,2.71810882626839,NA,195.971821415922,28.42635,184.805845146523,28.3547333333333,0.6276,0.001,-18.4330287256834,186.276971683192,-9.69484973272986,-0.269094101465821
"2018-05-30 02:00:00",0.00456241228070175,-0.00233373963216248,-0.104129956140351,-0.0939795331741497,0.112518791816377,177.491212939355,0.0982460521758367,2.13352680331697,-0.0577664102564103,-0.0521075526678674,-0.0875550512820513,-0.0828120288799801,0.108207986351716,213.415728328327,0.100618575675528,2.68554143945538,NA,195.613908942226,28.3970833333333,186.473902468934,28.33385,0.73845,0.001,-21.7333699823231,184.531647256409,-11.0822616858164,-0.245232688759619
"2018-05-30 03:00:00",0.000601491228070181,-0.00366259162158115,-0.0963824561403509,-0.087264504557609,0.102825549477174,179.642440494374,0.0919951422956619,2.07408945684445,-0.0396411388888889,-0.0348781985956245,-0.0772528333333333,-0.0730816103295667,0.0927265376780713,207.163950350253,0.0854671992221822,2.62687945108337,NA,196.133389977499,28.3959166666667,185.213235029913,28.2984833333333,0.77735,0.001,-24.9063068314909,181.411114494038,-14.7222754834608,-0.259278057558742
"2018-05-30 04:00:00",-0.0020640350877193,-0.00833441247712233,-0.0787157894736842,-0.0722510223661773,0.0897404776216476,181.502029083307,0.0758797493829375,2.0277750113852,-0.0464531388888889,-0.0365704438931817,-0.0552351666666667,-0.0491117008299363,0.0806164438102493,220.064056432358,0.0664032358753264,2.58332480365925,2.12035375,195.453970430444,28.4047,182.544097444532,28.2611166666667,0.695383333333333,0.001,-20.9981434956686,179.659911151347,-15.7940592790965,-0.307285371323703
"2018-05-30 05:00:00",0.00361642300194932,-0.00374433355226252,-0.0687762183235867,-0.0594145823314275,0.0815503566540545,176.990018807048,0.0647136850145089,2.00102634569678,-0.0139868055555556,-0.0185148706009734,-0.0485840277777778,-0.0420008755242389,0.0652305590083431,196.060525851961,0.0505504830148891,2.55863609999489,2.18879916666667,194.246962310144,28.36275,180.820044298763,28.2604666666667,0.9229,0.000833333333333333,-14.8299951149743,180.183796950739,-14.0631653594057,-0.361014827584882
"2018-05-30 06:00:00",-0.00274054580896687,-0.00431373431001724,-0.0584604288499025,-0.0518354450050568,0.0701295414098302,182.683983639262,0.0567072442516944,2.00123981710946,-0.0205513888888889,-0.0208267086093285,-0.0392729166666667,-0.038847066165355,0.0617262758866423,207.622915364626,0.0435655215606348,2.56248621685345,32.4949929166667,193.246704611747,28.33385,178.924701457655,28.2341,0.791616666666667,0.00968333333333333,28.1640823996954,224.536669106882,31.2899644951351,-0.388541841294954
"2018-05-30 07:00:00",0.00260638401559455,-0.00468916915342316,-0.0645720760233918,-0.0566641623580449,0.0798909417695591,177.688570781795,0.06098855054974,2.01337463341597,0.0376465277777778,-0.0079593908126938,-0.00349166666666667,-0.0124417807564641,0.0495657649133231,95.2989495765589,-0.00766768191825505,2.57251249255916,325.0754,200.954248182178,28.33595,178.648236134655,28.2137,1.2737,0.0585166666666667,14.9822429399838,236.938236040482,35.9839878583043,-0.201679577788616
"2018-05-30 08:00:00",-0.00488070175438597,-0.01105192573017,-0.071540350877193,-0.0642295766459095,0.0832721107433977,183.902845845333,0.0698413569431364,2.05305971488528,-0.0237630277777778,-0.0210299692314276,-0.0466133611111111,-0.0448088861606935,0.0616705421391438,207.012034572174,0.0515242158270029,2.60943616256785,845.4665,211.070387472134,28.4417333333333,191.264059148699,28.3452,1.53961666666667,0.299666666666667,26.1923200419161,234.639018619021,23.5686311468873,0.291246322954495
"2018-05-30 09:00:00",-0.0328299122807018,-0.0326704851066015,-0.112990394736842,-0.10927805987007,0.1232380631329,196.201481398348,0.117651789290832,2.11158201979875,-0.0571925128205128,-0.0488483017673922,-0.0741890512820513,-0.0671117310820451,0.0996768602538615,217.628713460117,0.0876688149224596,2.66751208424739,1212.86566666667,215.09568176136,28.5241166666667,219.148658044108,28.54795,1.00148333333333,0.498166666666667,36.2664312227058,233.926856448999,18.8311746876394,1.23970796835785
"2018-05-30 10:00:00",-0.0182365476190476,-0.0187811081093281,-0.131708055555556,-0.125918219334224,0.137352474089263,187.883159619994,0.131284890524832,2.1674490845964,-0.0464038717948718,-0.0413825860392647,-0.0780710512820513,-0.071676954694483,0.0976075997179339,210.726403159837,0.0882268966617935,2.72252869189946,1461.66458333333,217.478582776007,28.5611666666667,232.784684673911,28.7341333333333,2.5737,0.624,40.1204676760542,237.044766969006,19.5661841929993,2.42956589506418
"2018-05-30 11:00:00",-0.0167480158730159,-0.0171084235974428,-0.137548928571429,-0.131545472416313,0.142708978719757,186.942185621505,0.136435340617069,2.21514996140159,-0.0215429487179487,-0.0210235079145369,-0.0748416666666667,-0.0712509372525388,0.0819749582449043,196.058304986999,0.0778699904239835,2.76988853921747,1579.06791666667,217.973560977769,28.5765,236.8959918971,28.8429666666667,3.80246666666667,0.656816666666667,37.2902962716416,237.003304613872,19.0297436361024,3.47500529528721
"2018-05-30 12:00:00",-0.0286326587301587,-0.0290717862809815,-0.147356507936508,-0.142563820162323,0.157103222519493,190.996049112631,0.149289108667156,2.20671656003799,-0.0322064102564103,-0.030143041479151,-0.0786871794871795,-0.0751908097267953,0.0892431244011204,202.259128059779,0.0846651670159549,2.76108216853909,1363.94616666667,218.316829176824,28.5657333333333,236.853865749136,28.78345,1.94005,0.42955,37.310455056463,235.388655447856,17.0718262710328,2.32278717370799
"2018-05-30 13:00:00",-0.0230754761904762,-0.0244295063287502,-0.150189325396825,-0.144052537928169,0.157152001704758,188.734767934196,0.150373382568783,2.17921538600546,-0.060249358974359,-0.0542101734581336,-0.0969685897435898,-0.091596522274503,0.118866268534916,211.853866850721,0.110346731227628,2.7306986153963,1403.94329166667,217.940928209055,28.5907666666667,236.077753080915,28.75695,2.2019,0.473416666666667,41.6650273543689,234.917988874987,16.9770606659324,2.53767424727685
"2018-05-30 14:00:00",-0.0166858333333333,-0.017876429313927,-0.128100833333333,-0.122469250268194,0.133633469645128,187.421305323915,0.127381901780336,2.14229120168405,-0.0470577692307692,-0.0421390911432066,-0.0794473333333333,-0.0751885408033357,0.09674579353762,210.638853618494,0.0897342228401524,2.69625044439726,1182.74570833333,216.878760781924,28.5770833333333,234.917988874987,28.7646333333333,3.23103333333333,0.557183333333333,24.6573653209745,229.858874810921,12.9801140289976,2.95949379060808
"2018-05-30 15:00:00",-0.0207522368421053,-0.0185149468867312,-0.11302302631579,-0.106958671016926,0.124944062006539,190.40423213224,0.114151824513319,2.08302013867446,-0.0674833333333333,-0.0609552567239469,-0.0968946666666667,-0.0915108773516791,0.121353040919123,214.855697498785,0.112391047625581,2.63633027598672,857.167375,214.808632440569,28.5681166666667,230.320333213437,28.68105,3.97246666666667,0.180766666666667,14.8932446967515,222.656323071821,7.84769063125139,3.10564105335021
"2018-05-30 16:00:00",-0.0179447368421053,-0.0205794466306293,-0.109263157894737,-0.103096391304335,0.117276773898932,189.326660260044,0.109735410905691,2.0350320763101,-0.0422511666666667,-0.0373625846368458,-0.0796914166666667,-0.0742676308885773,0.0971812151766982,207.931849069871,0.0885623263254185,2.58843568570536,379.293208333333,210.520808982853,28.5697333333333,224.411906925812,28.5671,3.40303333333333,0.0580333333333333,-10.5806681117959,206.169750642573,-4.35105834028014,2.21785368810245
"2018-05-30 17:00:00",-0.0171788011695906,-0.0196757256558716,-0.09122738791423,-0.085220455890679,0.100808127089551,190.664343630794,0.0922637803597566,2.00406420637738,-0.0559277777777778,-0.049355445002051,-0.0852173611111111,-0.0800628199224161,0.106504004804446,213.276713484115,0.0978454673391761,2.55763663273668,43.48971,201.779040747338,28.4964166666667,211.579302180558,28.4699,3.0248,0.0082,-19.7871040883348,191.455331505321,-10.3237092420175,0.981485612560022
"2018-05-30 18:00:00",-0.00635808966861598,-0.00984483529230287,-0.0823326510721248,-0.0756980688185747,0.0916281310733165,184.415867983595,0.0805940313771967,1.98539281797927,-0.0344576388888889,-0.0293723066176931,-0.0633138888888889,-0.0583703532535649,0.0837028097058292,208.556582663323,0.0706218116288891,2.53956469400672,2.34385666666667,199.316906264975,28.4704833333333,195.426771624661,28.34985,1.7188,0.001,-20.1316132177974,184.792542123544,-14.5243641414306,0.113832170014123
"2018-05-30 19:00:00",0.000372222222222213,-0.00587808286906926,-0.0843534113060429,-0.076263605852733,0.0953428903597202,179.747175302658,0.0805587412663215,2.00348917697106,-0.0548368055555556,-0.0464354448286212,-0.0695506944444444,-0.0637074503436753,0.0933097116412823,218.253789396201,0.0825443900734419,2.55642395334262,2.36123583333333,198.137029267454,28.4727166666667,187.66236357219,28.28815,1.11241666666667,0.001,-19.8846571106453,185.115944789085,-13.0210844783694,-0.148186420120209
"2018-05-30 20:00:00",-0.00844912280701755,-0.0115066600002281,-0.0990526315789474,-0.091564674834766,0.106649308036182,184.875489616949,0.0971947871901361,2.045638680839,-0.0522102222222222,-0.0450945816676317,-0.0725875833333333,-0.0661575353841287,0.0951780247739686,215.726410274673,0.0846806427278116,2.59680668930874,NA,198.0213010709,28.5150833333333,183.453266274094,28.3102166666667,0.824666666666667,0.001,-22.9326146975065,184.669252003919,-13.3520490669815,-0.252356170901203
